GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC02_EST_VC01,HC03_EST_VC01,HC01_EST_VC03,HC02_EST_VC03,HC03_EST_VC03,HC01_EST_VC04,HC02_EST_VC04,HC03_EST_VC04,HC01_EST_VC05,HC02_EST_VC05,HC03_EST_VC05,HC01_EST_VC07,HC02_EST_VC07,HC03_EST_VC07,HC01_EST_VC08,HC02_EST_VC08,HC03_EST_VC08,HC01_EST_VC09,HC02_EST_VC09,HC03_EST_VC09,HC01_EST_VC10,HC02_EST_VC10,HC03_EST_VC10,HC01_EST_VC11,HC02_EST_VC11,HC03_EST_VC11,HC01_EST_VC12,HC02_EST_VC12,HC03_EST_VC12,HC01_EST_VC14,HC02_EST_VC14,HC03_EST_VC14,HC01_EST_VC15,HC02_EST_VC15,HC03_EST_VC15,HC01_EST_VC16,HC02_EST_VC16,HC03_EST_VC16,HC01_EST_VC17,HC02_EST_VC17,HC03_EST_VC17,HC01_EST_VC18,HC02_EST_VC18,HC03_EST_VC18,HC01_EST_VC19,HC02_EST_VC19,HC03_EST_VC19,HC01_EST_VC20,HC02_EST_VC20,HC03_EST_VC20,HC01_EST_VC22,HC02_EST_VC22,HC03_EST_VC22,HC01_EST_VC23,HC02_EST_VC23,HC03_EST_VC23,HC01_EST_VC24,HC02_EST_VC24,HC03_EST_VC24,HC01_EST_VC25,HC02_EST_VC25,HC03_EST_VC25,HC01_EST_VC26,HC02_EST_VC26,HC03_EST_VC26,HC01_EST_VC27,HC02_EST_VC27,HC03_EST_VC27,HC01_EST_VC28,HC02_EST_VC28,HC03_EST_VC28
1400000US36047007000,36047007000,"Census Tract 70, Kings County, New York",2746,362,13.2,213,0,0.0,,0,0.0,,0,0.0,325,26,8.0,,0,0.0,,0,0.0,,26,8.0,,0,0.0,,0,0.0,1657,95,5.7,,3,0.2,,0,0.0,,67,4.0,,7,0.4,,21,1.3,,66,4.0,551,241,43.7,,138,25.0,,23,4.2,,69,12.5,,184,33.4,,100,18.1,,98,17.8
1400000US36047007100,36047007100,"Census Tract 71, Kings County, New York",4752,917,19.3,395,0,0.0,,0,0.0,,0,0.0,846,106,12.5,,24,2.8,,36,4.3,,46,5.4,,23,2.7,,0,0.0,3058,568,18.6,,112,3.7,,109,3.6,,194,6.3,,260,8.5,,109,3.6,,172,5.6,453,243,53.6,,62,13.7,,120,26.5,,82,18.1,,215,47.5,,36,7.9,,134,29.6
1400000US36047007200,36047007200,"Census Tract 72, Kings County, New York",1917,180,9.4,158,0,0.0,,0,0.0,,0,0.0,281,12,4.3,,0,0.0,,0,0.0,,12,4.3,,0,0.0,,0,0.0,1353,142,10.5,,5,0.4,,22,1.6,,55,4.1,,90,6.7,,26,1.9,,64,4.7,125,26,20.8,,1,0.8,,0,0.0,,18,14.4,,19,15.2,,7,5.6,,15,12.0
1400000US36047007400,36047007400,"Census Tract 74, Kings County, New York",5853,383,6.5,645,0,0.0,,0,0.0,,0,0.0,1051,9,0.9,,0,0.0,,0,0.0,,9,0.9,,0,0.0,,0,0.0,3804,271,7.1,,70,1.8,,24,0.6,,199,5.2,,73,1.9,,20,0.5,,31,0.8,353,103,29.2,,26,7.4,,31,8.8,,58,16.4,,88,24.9,,45,12.7,,70,19.8
1400000US36047007500,36047007500,"Census Tract 75, Kings County, New York",4842,165,3.4,482,0,0.0,,0,0.0,,0,0.0,469,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,3336,32,1.0,,0,0.0,,28,0.8,,4,0.1,,2,0.1,,4,0.1,,4,0.1,555,133,24.0,,31,5.6,,1,0.2,,71,12.8,,103,18.6,,64,11.5,,89,16.0
1400000US36047007600,36047007600,"Census Tract 76, Kings County, New York",4052,340,8.4,428,0,0.0,,0,0.0,,0,0.0,441,10,2.3,,0,0.0,,0,0.0,,10,2.3,,0,0.0,,0,0.0,2779,153,5.5,,11,0.4,,0,0.0,,77,2.8,,37,1.3,,29,1.0,,76,2.7,404,177,43.8,,15,3.7,,72,17.8,,119,29.5,,177,43.8,,83,20.5,,118,29.2
1400000US36047007700,36047007700,"Census Tract 77, Kings County, New York",4451,482,10.8,372,0,0.0,,0,0.0,,0,0.0,495,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,3110,215,6.9,,53,1.7,,90,2.9,,85,2.7,,126,4.1,,45,1.4,,63,2.0,474,267,56.3,,46,9.7,,122,25.7,,95,20.0,,213,44.9,,156,32.9,,185,39.0
1400000US36047007800,36047007800,"Census Tract 78, Kings County, New York",5170,493,9.5,486,0,0.0,,0,0.0,,0,0.0,671,15,2.2,,0,0.0,,0,0.0,,15,2.2,,0,0.0,,0,0.0,3616,268,7.4,,16,0.4,,83,2.3,,97,2.7,,196,5.4,,30,0.8,,65,1.8,397,210,52.9,,25,6.3,,75,18.9,,101,25.4,,104,26.2,,40,10.1,,130,32.7
1400000US36047008000,36047008000,"Census Tract 80, Kings County, New York",4513,386,8.6,303,0,0.0,,0,0.0,,0,0.0,994,66,6.6,,0,0.0,,0,0.0,,30,3.0,,36,3.6,,0,0.0,2836,140,4.9,,8,0.3,,17,0.6,,52,1.8,,71,2.5,,22,0.8,,40,1.4,380,180,47.4,,34,8.9,,107,28.2,,62,16.3,,103,27.1,,57,15.0,,52,13.7
1400000US36047008200,36047008200,"Census Tract 82, Kings County, New York",4353,331,7.6,284,0,0.0,,0,0.0,,0,0.0,701,51,7.3,,0,0.0,,15,2.1,,36,5.1,,22,3.1,,22,3.1,2979,93,3.1,,0,0.0,,0,0.0,,0,0.0,,60,2.0,,13,0.4,,57,1.9,389,187,48.1,,43,11.1,,49,12.6,,78,20.1,,162,41.6,,98,25.2,,131,33.7
1400000US36047008400,36047008400,"Census Tract 84, Kings County, New York",3619,254,7.0,336,0,0.0,,0,0.0,,0,0.0,810,26,3.2,,0,0.0,,9,1.1,,17,2.1,,0,0.0,,17,2.1,2251,119,5.3,,0,0.0,,21,0.9,,60,2.7,,23,1.0,,0,0.0,,47,2.1,222,109,49.1,,16,7.2,,0,0.0,,22,9.9,,102,45.9,,41,18.5,,37,16.7
1400000US36047008500,36047008500,"Census Tract 85, Kings County, New York",7205,1595,22.1,283,0,0.0,,0,0.0,,0,0.0,1947,112,5.8,,61,3.1,,35,1.8,,26,1.3,,51,2.6,,26,1.3,4163,1006,24.2,,41,1.0,,149,3.6,,461,11.1,,758,18.2,,61,1.5,,155,3.7,812,477,58.7,,93,11.5,,168,20.7,,134,16.5,,352,43.3,,188,23.2,,278,34.2
1400000US36047008600,36047008600,"Census Tract 86, Kings County, New York",0,0,,0,0,,,0,,,0,,0,0,,,0,,,0,,,0,,,0,,,0,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,
1400000US36047008800,36047008800,"Census Tract 88, Kings County, New York",3270,386,11.8,260,0,0.0,,0,0.0,,0,0.0,324,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,2324,227,9.8,,50,2.2,,58,2.5,,128,5.5,,68,2.9,,40,1.7,,46,2.0,362,159,43.9,,16,4.4,,29,8.0,,65,18.0,,134,37.0,,114,31.5,,115,31.8
1400000US36047009000,36047009000,"Census Tract 90, Kings County, New York",3030,224,7.4,162,0,0.0,,0,0.0,,0,0.0,565,20,3.5,,0,0.0,,0,0.0,,20,3.5,,20,3.5,,20,3.5,2073,76,3.7,,8,0.4,,27,1.3,,24,1.2,,33,1.6,,0,0.0,,12,0.6,230,128,55.7,,35,15.2,,0,0.0,,35,15.2,,92,40.0,,16,7.0,,49,21.3
1400000US36047009200,36047009200,"Census Tract 92, Kings County, New York",4918,506,10.3,456,0,0.0,,0,0.0,,0,0.0,1049,68,6.5,,6,0.6,,11,1.0,,51,4.9,,9,0.9,,9,0.9,3070,286,9.3,,56,1.8,,70,2.3,,106,3.5,,119,3.9,,49,1.6,,104,3.4,343,152,44.3,,25,7.3,,50,14.6,,62,18.1,,96,28.0,,64,18.7,,82,23.9
1400000US36047009400,36047009400,"Census Tract 94, Kings County, New York",5251,303,5.8,392,0,0.0,,0,0.0,,0,0.0,938,28,3.0,,0,0.0,,19,2.0,,9,1.0,,0,0.0,,0,0.0,3478,97,2.8,,13,0.4,,9,0.3,,33,0.9,,9,0.3,,8,0.2,,51,1.5,443,178,40.2,,49,11.1,,56,12.6,,70,15.8,,138,31.2,,60,13.5,,108,24.4
1400000US36047009600,36047009600,"Census Tract 96, Kings County, New York",6352,464,7.3,551,0,0.0,,0,0.0,,0,0.0,1080,26,2.4,,0,0.0,,0,0.0,,26,2.4,,0,0.0,,26,2.4,4273,256,6.0,,10,0.2,,96,2.2,,137,3.2,,120,2.8,,18,0.4,,83,1.9,448,182,40.6,,59,13.2,,60,13.4,,74,16.5,,174,38.8,,71,15.8,,128,28.6
1400000US36047009800,36047009800,"Census Tract 98, Kings County, New York",7297,471,6.5,634,0,0.0,,0,0.0,,0,0.0,1489,67,4.5,,29,1.9,,21,1.4,,41,2.8,,39,2.6,,43,2.9,4692,251,5.3,,78,1.7,,60,1.3,,122,2.6,,83,1.8,,43,0.9,,57,1.2,482,153,31.7,,56,11.6,,8,1.7,,37,7.7,,141,29.3,,61,12.7,,101,21.0
1400000US36047010000,36047010000,"Census Tract 100, Kings County, New York",6699,579,8.6,435,0,0.0,,0,0.0,,0,0.0,1192,27,2.3,,0,0.0,,11,0.9,,11,0.9,,16,1.3,,0,0.0,4507,307,6.8,,39,0.9,,51,1.1,,115,2.6,,138,3.1,,54,1.2,,110,2.4,565,245,43.4,,53,9.4,,27,4.8,,136,24.1,,200,35.4,,42,7.4,,114,20.2
1400000US36047010100,36047010100,"Census Tract 101, Kings County, New York",4174,397,9.5,263,0,0.0,,0,0.0,,0,0.0,834,39,4.7,,0,0.0,,23,2.8,,16,1.9,,0,0.0,,16,1.9,2813,179,6.4,,8,0.3,,0,0.0,,36,1.3,,130,4.6,,39,1.4,,53,1.9,264,179,67.8,,31,11.7,,63,23.9,,68,25.8,,123,46.6,,46,17.4,,71,26.9
1400000US36047010200,36047010200,"Census Tract 102, Kings County, New York",5344,351,6.6,357,0,0.0,,0,0.0,,0,0.0,673,9,1.3,,0,0.0,,9,1.3,,0,0.0,,0,0.0,,0,0.0,3889,179,4.6,,10,0.3,,0,0.0,,64,1.6,,80,2.1,,16,0.4,,63,1.6,425,163,38.4,,21,4.9,,6,1.4,,95,22.4,,99,23.3,,53,12.5,,85,20.0
1400000US36047010400,36047010400,"Census Tract 104, Kings County, New York",5733,441,7.7,225,0,0.0,,0,0.0,,0,0.0,894,18,2.0,,0,0.0,,0,0.0,,8,0.9,,10,1.1,,18,2.0,4022,139,3.5,,0,0.0,,7,0.2,,64,1.6,,52,1.3,,18,0.4,,95,2.4,592,284,48.0,,85,14.4,,105,17.7,,192,32.4,,177,29.9,,138,23.3,,163,27.5
1400000US36047010600,36047010600,"Census Tract 106, Kings County, New York",6110,321,5.3,450,0,0.0,,0,0.0,,0,0.0,1069,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,4123,133,3.2,,0,0.0,,29,0.7,,66,1.6,,69,1.7,,0,0.0,,102,2.5,468,188,40.2,,17,3.6,,37,7.9,,103,22.0,,128,27.4,,57,12.2,,155,33.1
1400000US36047010800,36047010800,"Census Tract 108, Kings County, New York",4896,378,7.7,461,0,0.0,,0,0.0,,0,0.0,728,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,3351,204,6.1,,39,1.2,,17,0.5,,146,4.4,,69,2.1,,40,1.2,,65,1.9,356,174,48.9,,42,11.8,,12,3.4,,74,20.8,,130,36.5,,41,11.5,,92,25.8
1400000US36047011000,36047011000,"Census Tract 110, Kings County, New York",2535,141,5.6,213,4,1.9,,4,1.9,,0,0.0,383,19,5.0,,0,0.0,,0,0.0,,19,5.0,,0,0.0,,0,0.0,1833,61,3.3,,18,1.0,,11,0.6,,20,1.1,,5,0.3,,0,0.0,,18,1.0,106,57,53.8,,5,4.7,,10,9.4,,18,17.0,,35,33.0,,10,9.4,,28,26.4
1400000US36047011200,36047011200,"Census Tract 112, Kings County, New York",6119,620,10.1,458,0,0.0,,0,0.0,,0,0.0,1109,12,1.1,,0,0.0,,0,0.0,,12,1.1,,0,0.0,,0,0.0,3916,385,9.8,,10,0.3,,53,1.4,,189,4.8,,277,7.1,,47,1.2,,222,5.7,636,223,35.1,,60,9.4,,58,9.1,,98,15.4,,170,26.7,,131,20.6,,140,22.0
1400000US36047011400,36047011400,"Census Tract 114, Kings County, New York",4375,763,17.4,523,0,0.0,,0,0.0,,0,0.0,901,20,2.2,,0,0.0,,0,0.0,,10,1.1,,0,0.0,,10,1.1,2319,214,9.2,,11,0.5,,19,0.8,,144,6.2,,90,3.9,,69,3.0,,94,4.1,632,529,83.7,,132,20.9,,76,12.0,,330,52.2,,430,68.0,,326,51.6,,374,59.2
1400000US36047011600,36047011600,"Census Tract 116, Kings County, New York",4423,562,12.7,384,0,0.0,,0,0.0,,0,0.0,674,9,1.3,,0,0.0,,0,0.0,,9,1.3,,0,0.0,,0,0.0,2784,214,7.7,,11,0.4,,29,1.0,,50,1.8,,138,5.0,,50,1.8,,54,1.9,581,339,58.3,,136,23.4,,65,11.2,,126,21.7,,243,41.8,,125,21.5,,188,32.4
1400000US36047011700,36047011700,"Census Tract 117, Kings County, New York",2502,399,15.9,87,0,0.0,,0,0.0,,0,0.0,137,13,9.5,,0,0.0,,0,0.0,,13,9.5,,13,9.5,,13,9.5,1989,216,10.9,,0,0.0,,0,0.0,,155,7.8,,75,3.8,,14,0.7,,129,6.5,289,170,58.8,,36,12.5,,48,16.6,,24,8.3,,159,55.0,,67,23.2,,92,31.8
1400000US36047011800,36047011800,"Census Tract 118, Kings County, New York",2482,156,6.3,226,0,0.0,,0,0.0,,0,0.0,482,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,1584,113,7.1,,18,1.1,,0,0.0,,42,2.7,,22,1.4,,0,0.0,,68,4.3,190,43,22.6,,0,0.0,,27,14.2,,8,4.2,,35,18.4,,8,4.2,,16,8.4
1400000US36047011900,36047011900,"Census Tract 119, Kings County, New York",1789,163,9.1,162,0,0.0,,0,0.0,,0,0.0,203,37,18.2,,37,18.2,,0,0.0,,0,0.0,,0,0.0,,0,0.0,1241,69,5.6,,11,0.9,,7,0.6,,18,1.5,,33,2.7,,13,1.0,,13,1.0,183,57,31.1,,4,2.2,,8,4.4,,16,8.7,,53,29.0,,7,3.8,,23,12.6
1400000US36047012000,36047012000,"Census Tract 120, Kings County, New York",1409,134,9.5,194,0,0.0,,0,0.0,,0,0.0,219,26,11.9,,13,5.9,,26,11.9,,13,5.9,,0,0.0,,0,0.0,883,71,8.0,,3,0.3,,14,1.6,,17,1.9,,37,4.2,,21,2.4,,61,6.9,113,37,32.7,,0,0.0,,0,0.0,,37,32.7,,16,14.2,,6,5.3,,6,5.3
1400000US36047012100,36047012100,"Census Tract 121, Kings County, New York",1994,157,7.9,74,0,0.0,,0,0.0,,0,0.0,185,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,1548,129,8.3,,68,4.4,,26,1.7,,45,2.9,,36,2.3,,15,1.0,,58,3.7,187,28,15.0,,7,3.7,,13,7.0,,4,2.1,,11,5.9,,0,0.0,,22,11.8
1400000US36047012200,36047012200,"Census Tract 122, Kings County, New York",4925,337,6.8,513,0,0.0,,0,0.0,,0,0.0,807,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,3209,94,2.9,,0,0.0,,17,0.5,,28,0.9,,49,1.5,,16,0.5,,27,0.8,396,243,61.4,,77,19.4,,117,29.5,,124,31.3,,192,48.5,,75,18.9,,163,41.2
1400000US36047012600,36047012600,"Census Tract 126, Kings County, New York",2943,139,4.7,172,3,1.7,,3,1.7,,0,0.0,544,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,1963,75,3.8,,13,0.7,,0,0.0,,23,1.2,,33,1.7,,0,0.0,,18,0.9,264,61,23.1,,21,8.0,,41,15.5,,0,0.0,,41,15.5,,17,6.4,,20,7.6
1400000US36047012700,36047012700,"Census Tract 127, Kings County, New York",3460,748,21.6,162,0,0.0,,0,0.0,,0,0.0,648,56,8.6,,32,4.9,,9,1.4,,15,2.3,,0,0.0,,7,1.1,2261,429,19.0,,22,1.0,,84,3.7,,180,8.0,,236,10.4,,29,1.3,,118,5.2,389,263,67.6,,63,16.2,,61,15.7,,149,38.3,,235,60.4,,115,29.6,,232,59.6
1400000US36047012801,36047012801,"Census Tract 128.01, Kings County, New York",2107,166,7.9,151,0,0.0,,0,0.0,,0,0.0,185,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,1470,67,4.6,,10,0.7,,10,0.7,,22,1.5,,34,2.3,,20,1.4,,25,1.7,301,99,32.9,,51,16.9,,18,6.0,,40,13.3,,48,15.9,,18,6.0,,25,8.3
1400000US36047012901,36047012901,"Census Tract 129.01, Kings County, New York",2416,107,4.4,110,0,0.0,,0,0.0,,0,0.0,183,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,1939,49,2.5,,7,0.4,,0,0.0,,14,0.7,,34,1.8,,0,0.0,,6,0.3,184,58,31.5,,25,13.6,,26,14.1,,0,0.0,,7,3.8,,0,0.0,,0,0.0
1400000US36047012902,36047012902,"Census Tract 129.02, Kings County, New York",2165,95,4.4,149,0,0.0,,0,0.0,,0,0.0,271,22,8.1,,22,8.1,,0,0.0,,0,0.0,,0,0.0,,0,0.0,1627,32,2.0,,9,0.6,,11,0.7,,13,0.8,,10,0.6,,2,0.1,,2,0.1,118,41,34.7,,11,9.3,,0,0.0,,0,0.0,,41,34.7,,13,11.0,,13,11.0
1400000US36047013000,36047013000,"Census Tract 130, Kings County, New York",5282,540,10.2,470,0,0.0,,0,0.0,,0,0.0,873,11,1.3,,0,0.0,,0,0.0,,11,1.3,,0,0.0,,0,0.0,3298,362,11.0,,41,1.2,,24,0.7,,76,2.3,,257,7.8,,102,3.1,,179,5.4,641,167,26.1,,45,7.0,,28,4.4,,73,11.4,,159,24.8,,42,6.6,,117,18.3
1400000US36047013100,36047013100,"Census Tract 131, Kings County, New York",4329,236,5.5,187,0,0.0,,0,0.0,,0,0.0,568,21,3.7,,0,0.0,,0,0.0,,21,3.7,,0,0.0,,0,0.0,3288,107,3.3,,13,0.4,,30,0.9,,4,0.1,,53,1.6,,0,0.0,,11,0.3,286,108,37.8,,85,29.7,,3,1.0,,62,21.7,,102,35.7,,44,15.4,,99,34.6
1400000US36047013200,36047013200,"Census Tract 132, Kings County, New York",2109,201,9.5,118,0,0.0,,0,0.0,,0,0.0,355,3,0.8,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,1267,61,4.8,,0,0.0,,0,0.0,,18,1.4,,31,2.4,,11,0.9,,40,3.2,369,137,37.1,,34,9.2,,5,1.4,,50,13.6,,79,21.4,,8,2.2,,35,9.5
1400000US36047013300,36047013300,"Census Tract 133, Kings County, New York",4282,225,5.3,351,0,0.0,,0,0.0,,0,0.0,634,9,1.4,,0,0.0,,0,0.0,,9,1.4,,0,0.0,,0,0.0,3011,135,4.5,,3,0.1,,16,0.5,,22,0.7,,94,3.1,,6,0.2,,10,0.3,286,81,28.3,,58,20.3,,22,7.7,,23,8.0,,68,23.8,,9,3.1,,21,7.3
1400000US36047013400,36047013400,"Census Tract 134, Kings County, New York",4116,340,8.3,362,0,0.0,,0,0.0,,0,0.0,584,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,2682,224,8.4,,10,0.4,,0,0.0,,134,5.0,,90,3.4,,33,1.2,,111,4.1,488,116,23.8,,21,4.3,,8,1.6,,67,13.7,,81,16.6,,26,5.3,,65,13.3
1400000US36047013500,36047013500,"Census Tract 135, Kings County, New York",3734,108,2.9,370,0,0.0,,0,0.0,,0,0.0,402,7,1.7,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,7,1.7,2829,42,1.5,,15,0.5,,0,0.0,,17,0.6,,10,0.4,,0,0.0,,0,0.0,133,59,44.4,,11,8.3,,19,14.3,,36,27.1,,50,37.6,,25,18.8,,41,30.8
1400000US36047013600,36047013600,"Census Tract 136, Kings County, New York",3781,311,8.2,101,0,0.0,,0,0.0,,0,0.0,691,11,1.6,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,11,1.6,2598,97,3.7,,22,0.8,,29,1.1,,31,1.2,,23,0.9,,11,0.4,,11,0.4,391,203,51.9,,61,15.6,,17,4.3,,109,27.9,,151,38.6,,55,14.1,,149,38.1
1400000US36047013700,36047013700,"Census Tract 137, Kings County, New York",3188,395,12.4,168,9,5.4,,0,0.0,,9,5.4,333,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,2267,113,5.0,,2,0.1,,25,1.1,,52,2.3,,37,1.6,,21,0.9,,41,1.8,420,273,65.0,,130,31.0,,73,17.4,,70,16.7,,216,51.4,,102,24.3,,145,34.5
1400000US36047013800,36047013800,"Census Tract 138, Kings County, New York",3729,180,4.8,418,0,0.0,,0,0.0,,0,0.0,538,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,2271,55,2.4,,6,0.3,,4,0.2,,45,2.0,,26,1.1,,19,0.8,,18,0.8,502,125,24.9,,42,8.4,,40,8.0,,19,3.8,,83,16.5,,17,3.4,,55,11.0
1400000US36047013900,36047013900,"Census Tract 139, Kings County, New York",3737,289,7.7,171,0,0.0,,0,0.0,,0,0.0,439,47,10.7,,0,0.0,,21,4.8,,21,4.8,,20,4.6,,27,6.2,2855,155,5.4,,21,0.7,,4,0.1,,91,3.2,,71,2.5,,13,0.5,,41,1.4,272,87,32.0,,24,8.8,,21,7.7,,28,10.3,,57,21.0,,0,0.0,,37,13.6
1400000US36047014000,36047014000,"Census Tract 140, Kings County, New York",1869,201,10.8,93,0,0.0,,0,0.0,,0,0.0,263,9,3.4,,0,0.0,,0,0.0,,5,1.9,,0,0.0,,4,1.5,1164,68,5.8,,0,0.0,,0,0.0,,20,1.7,,48,4.1,,19,1.6,,19,1.6,349,124,35.5,,44,12.6,,31,8.9,,48,13.8,,77,22.1,,49,14.0,,87,24.9
1400000US36047014100,36047014100,"Census Tract 141, Kings County, New York",3318,184,5.5,339,0,0.0,,0,0.0,,0,0.0,360,11,3.1,,0,0.0,,0,0.0,,0,0.0,,8,2.2,,11,3.1,2469,145,5.9,,0,0.0,,90,3.6,,11,0.4,,55,2.2,,0,0.0,,0,0.0,150,28,18.7,,0,0.0,,0,0.0,,18,12.0,,28,18.7,,9,6.0,,19,12.7
1400000US36047014200,36047014200,"Census Tract 142, Kings County, New York",2796,284,10.2,100,0,0.0,,0,0.0,,0,0.0,325,33,10.2,,0,0.0,,11,3.4,,0,0.0,,22,6.8,,0,0.0,1934,119,6.2,,14,0.7,,18,0.9,,81,4.2,,60,3.1,,22,1.1,,34,1.8,437,132,30.2,,24,5.5,,32,7.3,,67,15.3,,107,24.5,,37,8.5,,93,21.3
1400000US36047014300,36047014300,"Census Tract 143, Kings County, New York",3726,141,3.8,181,0,0.0,,0,0.0,,0,0.0,627,28,4.5,,0,0.0,,0,0.0,,28,4.5,,0,0.0,,0,0.0,2699,45,1.7,,0,0.0,,38,1.4,,7,0.3,,28,1.0,,0,0.0,,0,0.0,219,68,31.1,,30,13.7,,9,4.1,,32,14.6,,36,16.4,,10,4.6,,10,4.6
1400000US36047014500,36047014500,"Census Tract 145, Kings County, New York",4335,360,8.3,195,0,0.0,,0,0.0,,0,0.0,519,33,6.4,,0,0.0,,12,2.3,,21,4.0,,0,0.0,,0,0.0,3284,144,4.4,,45,1.4,,22,0.7,,46,1.4,,33,1.0,,35,1.1,,53,1.6,337,183,54.3,,53,15.7,,0,0.0,,79,23.4,,167,49.6,,90,26.7,,90,26.7
1400000US36047014700,36047014700,"Census Tract 147, Kings County, New York",2385,98,4.1,155,0,0.0,,0,0.0,,0,0.0,360,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,1776,49,2.8,,19,1.1,,0,0.0,,25,1.4,,24,1.4,,19,1.1,,43,2.4,94,49,52.1,,15,16.0,,15,16.0,,21,22.3,,20,21.3,,21,22.3,,36,38.3
1400000US36047014800,36047014800,"Census Tract 148, Kings County, New York",1168,79,6.8,155,0,0.0,,0,0.0,,0,0.0,109,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,671,9,1.3,,0,0.0,,0,0.0,,0,0.0,,9,1.3,,0,0.0,,9,1.3,233,70,30.0,,24,10.3,,0,0.0,,29,12.4,,59,25.3,,38,16.3,,26,11.2
1400000US36047014900,36047014900,"Census Tract 149, Kings County, New York",5025,376,7.5,312,0,0.0,,0,0.0,,0,0.0,341,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,4072,208,5.1,,7,0.2,,15,0.4,,145,3.6,,88,2.2,,61,1.5,,129,3.2,300,168,56.0,,41,13.7,,0,0.0,,18,6.0,,140,46.7,,84,28.0,,97,32.3
1400000US36047015000,36047015000,"Census Tract 150, Kings County, New York",1833,174,9.5,101,0,0.0,,0,0.0,,0,0.0,241,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,1063,47,4.4,,0,0.0,,17,1.6,,11,1.0,,36,3.4,,25,2.4,,31,2.9,428,127,29.7,,55,12.9,,7,1.6,,34,7.9,,95,22.2,,42,9.8,,63,14.7
1400000US36047015100,36047015100,"Census Tract 151, Kings County, New York",3768,152,4.0,344,0,0.0,,0,0.0,,0,0.0,342,6,1.8,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,6,1.8,2839,91,3.2,,24,0.8,,35,1.2,,10,0.4,,15,0.5,,8,0.3,,16,0.6,243,55,22.6,,18,7.4,,11,4.5,,12,4.9,,16,6.6,,10,4.1,,19,7.8
1400000US36047015200,36047015200,"Census Tract 152, Kings County, New York",2381,176,7.4,100,0,0.0,,0,0.0,,0,0.0,229,8,3.5,,0,0.0,,0,0.0,,5,2.2,,0,0.0,,0,0.0,1724,54,3.1,,7,0.4,,3,0.2,,27,1.6,,14,0.8,,7,0.4,,44,2.6,328,114,34.8,,46,14.0,,4,1.2,,47,14.3,,54,16.5,,39,11.9,,92,28.0
1400000US36047015300,36047015300,"Census Tract 153, Kings County, New York",2745,106,3.9,246,0,0.0,,0,0.0,,0,0.0,213,32,15.0,,0,0.0,,0,0.0,,32,15.0,,0,0.0,,23,10.8,2036,33,1.6,,11,0.5,,0,0.0,,26,1.3,,7,0.3,,0,0.0,,0,0.0,250,41,16.4,,26,10.4,,0,0.0,,0,0.0,,7,2.8,,0,0.0,,8,3.2
1400000US36047015400,36047015400,"Census Tract 154, Kings County, New York",0,0,,0,0,,,0,,,0,,0,0,,,0,,,0,,,0,,,0,,,0,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,
1400000US36047015500,36047015500,"Census Tract 155, Kings County, New York",3726,168,4.5,199,0,0.0,,0,0.0,,0,0.0,716,51,7.1,,0,0.0,,0,0.0,,24,3.4,,39,5.4,,43,6.0,2558,54,2.1,,0,0.0,,15,0.6,,15,0.6,,36,1.4,,19,0.7,,19,0.7,253,63,24.9,,7,2.8,,9,3.6,,9,3.6,,0,0.0,,9,3.6,,56,22.1
